seriesid,item_name,year_month,value
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2021-06,3.773
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2021-05,3.638
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2021-04,3.548
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2021-03,3.511
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2021-02,3.683
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2021-01,3.441
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2020-12,3.261
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2020-11,3.344
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2020-10,3.476
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2020-03,3.376
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2020-02,3.130
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2020-01,3.110
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2019-12,3.035
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2019-11,3.180
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2019-10,3.431
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2019-09,3.343
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2019-08,3.320
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2019-07,3.238
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2019-06,3.130
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2019-05,3.095
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2019-04,3.063
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2019-03,3.131
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2019-02,2.878
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2019-01,2.918
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2018-12,2.902
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2018-11,3.010
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2018-10,3.077
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2018-09,3.219
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2018-08,3.194
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2018-07,3.174
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2018-06,3.130
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2018-05,3.135
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2018-04,2.935
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2018-03,3.008
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2018-02,2.888
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2018-01,2.860
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2017-12,2.914
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2017-11,2.972
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2017-10,3.224
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2017-09,3.108
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2017-08,3.142
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2017-07,3.155
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2017-06,3.093
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2017-05,2.864
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2017-04,2.859
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2017-03,2.994
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2017-02,2.863
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2017-01,2.822
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2016-12,2.906
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2016-11,3.037
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2016-10,3.105
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2016-09,3.135
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2016-08,3.098
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2016-07,3.072
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2016-06,3.076
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2016-05,2.909
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2016-04,2.882
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2016-03,2.950
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2016-02,2.928
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2016-01,2.937
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2015-12,2.901
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2015-11,3.015
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2015-10,3.155
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2015-09,3.124
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2015-08,3.103
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2015-07,3.031
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2015-06,3.020
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2015-05,3.045
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2015-04,2.971
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2015-03,3.176
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2015-02,3.221
APU0000FD2101,All Ham (Excluding Canned Ham and Luncheon Slices),2015-01,3.211
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2024-12,3.656
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2024-11,3.765
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2024-10,3.703
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2024-09,3.719
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2024-08,3.693
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2024-07,3.621
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2024-06,3.645
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2024-05,3.764
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2024-04,3.712
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2024-03,3.679
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2024-02,3.564
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2024-01,3.606
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2023-12,3.640
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2023-11,3.711
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2023-10,3.743
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2023-09,3.627
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2023-08,3.630
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2023-07,3.556
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2023-06,3.458
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2023-05,3.598
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2023-04,3.582
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2023-03,3.525
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2023-02,3.588
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2023-01,3.608
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2022-12,3.640
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2022-11,3.692
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2022-10,3.642
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2022-09,3.714
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2022-08,3.633
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2022-07,3.645
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2022-06,3.683
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2022-05,3.609
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2022-04,3.578
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2022-03,3.519
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2022-02,3.479
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2022-01,3.451
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2021-12,3.494
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2021-11,3.665
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2021-10,3.565
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2021-09,3.497
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2021-08,3.474
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2021-07,3.564
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2021-06,3.381
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2021-05,3.217
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2021-04,3.176
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2021-03,2.997
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2021-02,3.001
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2021-01,3.020
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2020-12,2.991
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2020-11,2.974
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2020-10,2.989
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2020-09,2.891
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2020-08,3.045
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2020-07,3.099
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2020-06,3.152
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2020-05,3.085
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2020-03,2.762
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2020-02,2.775
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2020-01,2.722
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2019-12,2.761
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2019-11,2.740
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2019-10,2.716
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2019-09,2.687
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2019-08,2.687
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2019-07,2.722
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2019-06,2.718
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2019-05,2.651
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2019-04,2.562
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2019-03,2.582
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2019-02,2.558
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2019-01,2.615
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2018-12,2.601
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2018-11,2.614
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2018-10,2.573
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2018-09,2.596
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2018-08,2.605
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2018-07,2.553
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2018-06,2.516
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2018-05,2.546
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2018-04,2.614
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2018-03,2.642
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2018-02,2.631
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2018-01,2.621
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2017-12,2.596
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2017-11,2.623
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2017-10,2.654
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2017-09,2.635
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2017-08,2.593
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2017-07,2.614
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2017-06,2.600
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2017-05,2.554
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2017-04,2.592
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2017-03,2.633
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2017-02,2.627
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2017-01,2.550
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2016-12,2.579
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2016-11,2.663
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2016-10,2.665
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2016-09,2.694
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2016-08,2.767
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2016-07,2.693
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2016-06,2.690
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2016-05,2.668
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2016-04,2.688
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2016-03,2.657
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2016-02,2.697
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2016-01,2.695
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2015-12,2.716
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2015-11,2.778
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2015-10,2.803
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2015-09,2.819
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2015-08,2.841
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2015-07,2.833
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2015-06,2.784
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2015-05,2.804
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2015-04,2.836
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2015-03,2.904
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2015-02,2.928
APU0000FD4101,All Other Pork (Excluding Canned Ham and Luncheon Slices),2015-01,2.991
APU0000706111,"Chicken, fresh, whole",2024-12,2.061
APU0000706111,"Chicken, fresh, whole",2024-11,2.076
APU0000706111,"Chicken, fresh, whole",2024-10,1.987
APU0000706111,"Chicken, fresh, whole",2024-09,1.979
APU0000706111,"Chicken, fresh, whole",2024-08,1.988
APU0000706111,"Chicken, fresh, whole",2024-07,1.988
APU0000706111,"Chicken, fresh, whole",2024-06,2.007
APU0000706111,"Chicken, fresh, whole",2024-05,2.013
APU0000706111,"Chicken, fresh, whole",2024-04,1.953
APU0000706111,"Chicken, fresh, whole",2024-03,1.991
APU0000706111,"Chicken, fresh, whole",2024-02,1.951
APU0000706111,"Chicken, fresh, whole",2024-01,1.987
APU0000706111,"Chicken, fresh, whole",2023-12,1.955
APU0000706111,"Chicken, fresh, whole",2023-11,1.976
APU0000706111,"Chicken, fresh, whole",2023-10,1.926
APU0000706111,"Chicken, fresh, whole",2023-09,1.901
APU0000706111,"Chicken, fresh, whole",2023-08,1.958
APU0000706111,"Chicken, fresh, whole",2023-07,1.891
APU0000706111,"Chicken, fresh, whole",2023-06,1.953
APU0000706111,"Chicken, fresh, whole",2023-05,1.920
APU0000706111,"Chicken, fresh, whole",2023-04,1.873
APU0000706111,"Chicken, fresh, whole",2023-03,1.868
APU0000706111,"Chicken, fresh, whole",2023-02,1.894
APU0000706111,"Chicken, fresh, whole",2023-01,1.855
APU0000706111,"Chicken, fresh, whole",2022-12,1.830
APU0000706111,"Chicken, fresh, whole",2022-11,1.843
APU0000706111,"Chicken, fresh, whole",2022-10,1.863
APU0000706111,"Chicken, fresh, whole",2022-09,1.891
APU0000706111,"Chicken, fresh, whole",2022-08,1.879
APU0000706111,"Chicken, fresh, whole",2022-07,1.880
APU0000706111,"Chicken, fresh, whole",2022-06,1.826
APU0000706111,"Chicken, fresh, whole",2022-05,1.824
APU0000706111,"Chicken, fresh, whole",2022-04,1.794
APU0000706111,"Chicken, fresh, whole",2022-03,1.724
APU0000706111,"Chicken, fresh, whole",2022-02,1.632
APU0000706111,"Chicken, fresh, whole",2022-01,1.622
APU0000706111,"Chicken, fresh, whole",2021-12,1.606
APU0000706111,"Chicken, fresh, whole",2021-11,1.583
APU0000706111,"Chicken, fresh, whole",2021-10,1.523
APU0000706111,"Chicken, fresh, whole",2021-09,1.504
APU0000706111,"Chicken, fresh, whole",2021-08,1.472
APU0000706111,"Chicken, fresh, whole",2021-07,1.435
APU0000706111,"Chicken, fresh, whole",2021-06,1.474
APU0000706111,"Chicken, fresh, whole",2021-05,1.486
APU0000706111,"Chicken, fresh, whole",2021-04,1.515
APU0000706111,"Chicken, fresh, whole",2021-03,1.543
APU0000706111,"Chicken, fresh, whole",2021-02,1.583
APU0000706111,"Chicken, fresh, whole",2021-01,1.595
APU0000706111,"Chicken, fresh, whole",2020-12,1.621
APU0000706111,"Chicken, fresh, whole",2020-11,1.639
APU0000706111,"Chicken, fresh, whole",2020-10,1.580
APU0000706111,"Chicken, fresh, whole",2020-09,1.542
APU0000706111,"Chicken, fresh, whole",2020-08,1.609
APU0000706111,"Chicken, fresh, whole",2020-07,1.712
APU0000706111,"Chicken, fresh, whole",2020-06,1.747
APU0000706111,"Chicken, fresh, whole",2020-04,1.571
APU0000706111,"Chicken, fresh, whole",2020-03,1.400
APU0000706111,"Chicken, fresh, whole",2020-02,1.362
APU0000706111,"Chicken, fresh, whole",2020-01,1.409
APU0000706111,"Chicken, fresh, whole",2019-12,1.450
APU0000706111,"Chicken, fresh, whole",2019-11,1.430
APU0000706111,"Chicken, fresh, whole",2019-10,1.538
APU0000706111,"Chicken, fresh, whole",2019-09,1.487
APU0000706111,"Chicken, fresh, whole",2019-08,1.514
APU0000706111,"Chicken, fresh, whole",2019-07,1.562
APU0000706111,"Chicken, fresh, whole",2019-06,1.590
APU0000706111,"Chicken, fresh, whole",2019-05,1.479
APU0000706111,"Chicken, fresh, whole",2019-04,1.463
APU0000706111,"Chicken, fresh, whole",2019-03,1.468
APU0000706111,"Chicken, fresh, whole",2019-02,1.486
APU0000706111,"Chicken, fresh, whole",2019-01,1.473
APU0000706111,"Chicken, fresh, whole",2018-12,1.466
APU0000706111,"Chicken, fresh, whole",2018-11,1.501
APU0000706111,"Chicken, fresh, whole",2018-10,1.444
APU0000706111,"Chicken, fresh, whole",2018-09,1.487
APU0000706111,"Chicken, fresh, whole",2018-08,1.511
APU0000706111,"Chicken, fresh, whole",2018-07,1.519
APU0000706111,"Chicken, fresh, whole",2018-06,1.514
APU0000706111,"Chicken, fresh, whole",2018-05,1.523
APU0000706111,"Chicken, fresh, whole",2018-04,1.511
APU0000706111,"Chicken, fresh, whole",2018-03,1.502
